id,url,entry_date,title,felt,elapsed_time,distance_in_miles,distance_in_km,description,effort_outof_5,gear,weather,calories,pace_per_mile,pace_per_km
7786591,http://www.dailymile.com/entries/7786591,2011-06-16 10:48:12,University Ave 6mi loop,alright,00:58:20,6.2400,10.0000,"Ran in VFF, last 1.5 miles barefoot.  Nice cool breeze since thunderstorms are moving through this morning.  Had to stop and slow down when I felt a twinge in my way upper glute (almost on top on the way to my hip). After walking a bit I decided to take off the shoes and jog it in barefoot.",2,VFF Bikila,,703,00:09:20.897436,00:05:50
15116406,http://www.dailymile.com/entries/15116406,2012-05-16 10:47:11,The Daily,alright,00:17:00,1.6600,2.7000,,1,Soft Star Moc3,,210,00:10:14.457831,00:06:17.777778
10021281,http://www.dailymile.com/entries/10021281,2011-09-24 04:00:00,Yerman 5k,good,19:38:00,3.1000,5.0000,I think I got 3rd overall.  Had to leave before the awards.  Pretty happy with this race considering all of the factors.  Raced in my MWU3.,5,Mizuno Wave Universe 3,,319,06:20:00,03:55:36
10036573,http://www.dailymile.com/entries/10036573,2011-09-25 14:27:15,depletion run,alright,03:03:00,17.6000,28.3000,"No breakfast, no fuel, only water to drink. I recently acquired a slightly-used pair of Altra Instincts which were great for this run.",2,Altra Instinct pair2,,2219,00:10:23.863636,00:06:27.985866
10077223,http://www.dailymile.com/entries/10077223,2011-09-27 10:36:16,gentle 20 minutes,good,00:20:00,1.7500,2.8000,Yesterday I was very very sore from the long run on Sunday.  Just wanted to get the blood pumping a little this morning.,1,Soft Star Moc3,,242,00:11:25.714286,00:07:08.571429
10795984,http://www.dailymile.com/entries/10795984,2011-11-04 12:47:45,barefoot on a cold and blustery day,good,00:30:00,2.7700,4.5000,Barefoot run through the neighborhood.  Chilly with a slight drizzle.,1,Barefoot,,363,00:10:49.819495,00:06:40
13383617,http://www.dailymile.com/entries/13383617,2012-03-06 02:44:46,cool night Moc3,good,01:16:00,7.3100,11.8000,Saved the hilly parts for last.,2,Soft Star Moc3,,921,00:10:23.80301,00:06:26.440678
13617593,http://www.dailymile.com/entries/13617593,2012-03-15 12:36:29,easy easy morning run,alright,01:03:00,5.7500,9.3000,First run since doing the hard stadium stairs workout last weekend.  Nice and easy with some walking.  Foot was ok with no pain.  Legs were glad to be moving but had kinks and pains in unusual places.  If I go more than 4 days without running I wake up (like last night) with cramping.  I feel like I'll be ready to go for the race on Saturday.,1,Altra Instinct Black,,764,00:10:57.391304,00:06:46.451613
14182889,http://www.dailymile.com/entries/14182889,2012-04-07 14:02:17,The Daily,blah,00:18:00,1.6600,2.7000,Achilles tendons still very sore.,1,Altra Sampson,,223,00:10:50.60241,00:06:40
14205399,http://www.dailymile.com/entries/14205399,2012-04-08 13:13:09,The Daily,alright,00:17:00,1.6600,2.7000,,1,Altra Instinct Black,,210,00:10:14.457831,00:06:17.777778
18100662,http://www.dailymile.com/entries/18100662,2012-09-20 11:50:55,barefoot Track workout 6 x 400m,blah,00:35:00,3.5000,5.6000,"There were supposed to be more reps and some 800s in there, but I had to bail after the first two 400s. Felt twinges in a lot of places. Took off my shoes and ran easy barefoot around the track until everything felt really really warmed up and loose. John D. had a kick-ass workout, finishing strong and pulling me through the last four reps. Nothing to do now but run easy and recover for a week. My first barefoot interval workout. Splits (400m): 1:37, 1:33, 1:23, 1:25, 1:23, 1:25",3,Barefoot,,433,00:10:00,00:06:15
18248153,http://www.dailymile.com/entries/18248153,2012-09-27 12:10:42,warmup and cooldown,good,01:03:00,6.5000,10.5000,,2,Inov-8 Bare-X 150,,780,00:09:41.538462,00:06:00
18577243,http://www.dailymile.com/entries/18577243,2012-10-14 14:12:27,warmup warmdown,alright,00:24:00,2.4000,3.9000,,1,Altra Instinct 1.5,,297,00:10:00,00:06:09.230769
19598589,http://www.dailymile.com/entries/19598589,2012-12-11 20:38:48,post-lunch workday run,alright,00:48:00,5.2000,8.4000,WARM today. Still feeling tired.,2,Soft Star Moc3,,582,00:09:13.846154,00:05:42.857143
19626825,http://www.dailymile.com/entries/19626825,2012-12-13 12:46:19,warm up and down,alright,01:12:00,7.6000,12.2000,,1,Inov-8 Bare-X 150 orange,,873,00:09:28.421053,00:05:54.098361
21702546,http://www.dailymile.com/entries/21702546,2013-03-25 21:20:55,Barton Springs greenway,good,00:49:00,4.9000,7.9000,Rocky trails!,3,Altra Superior,,594,00:10:00,00:06:12.151899
20487284,http://www.dailymile.com/entries/20487284,2013-01-26 20:31:11,warm up and down,,00:30:00,3.0000,4.8000,,1,Inov-8 Bare-X 150,,363,00:10:00,00:06:15
20917876,http://www.dailymile.com/entries/20917876,2013-02-15 13:32:50,morning shakedown,alright,00:30:00,2.6000,4.2000,400 miles on my Soft Star Moc3 shoes!,1,Soft Star Moc3,,363,00:11:32.307692,00:07:08.571429
20937423,http://www.dailymile.com/entries/20937423,2013-02-16 15:54:41,warm up and down,alright,00:37:30,3.7500,6.0000,Started out a little sore but loosened up pretty well before the race.,1,Altra Instinct 1.5,,448,00:10:00,00:06:15
21537473,http://www.dailymile.com/entries/21537473,2013-03-17 13:09:28,Brywood to NW 31st Blvd (Glen Springs Rd) out and back,alright,00:40:12,4.0476,6.5000,Foggy! Definitely needed an easy recovery day after yesterday's race.,1,Soft Star Moc3,,485,00:09:55.908687,00:06:11.076923
21584644,http://www.dailymile.com/entries/21584644,2013-03-19 16:50:33,Waldo Road,good,01:01:05,7.1900,11.6000,On the grass.,2,Merrell Trail Glove,,739,00:08:29.735744,00:05:15.948276
22184961,http://www.dailymile.com/entries/22184961,2013-04-18 11:48:02,warm up and down,alright,00:40:00,4.5000,7.2000,Included three laps on the track barefoot.,1,Altra Samson,,485,00:08:53.333333,00:05:33.333333
28811860,http://www.dailymile.com/entries/28811860,2014-05-23 10:28:35,mocs,alright,00:35:00,3.0000,4.8000,,1,Soft Star Moc3,,442,00:11:40,00:07:17.5
28886478,http://www.dailymile.com/entries/28886478,2014-05-28 16:28:24,Hot mid-day run on campus,good,00:41:00,4.8000,7.7000,Hot and sunny. Effort level was definitely progressive and pushed a bit at the end.,3,VFF SeeYa LS,hot sunny,518,00:08:32.5,00:05:19.480519
29347393,http://www.dailymile.com/entries/29347393,2014-06-30 00:32:45,Lloyd Clarke Sunday Runday,good,01:20:00,9.2000,14.8000,Nice group of people out tonight in the HEAT.,2,VFF SeeYa LS,,975,00:08:41.73913,00:05:24.324324
29364417,http://www.dailymile.com/entries/29364417,2014-07-01 03:04:44,Austin Cary Forest,alright,00:31:00,3.0000,4.8000,Took advantage of the forest trails after my group finished its annual retreat.,3,NB Minimus MT00 green pair 2,,386,00:10:20,00:06:27.5
29367952,http://www.dailymile.com/entries/29367952,2014-07-01 12:12:29,morning,alright,01:11:30,7.2900,11.7000,"Running off last night's pizza and 3 Skull Splitter Orkney Ales. There were loads of runners out this morning, moving in droves...",2,Soft Star Moc3,,885,00:09:48.477366,00:06:06.666667
29406221,http://www.dailymile.com/entries/29406221,2014-07-04 00:58:56,not track meet,alright,00:30:00,2.7500,4.4000,Storms. No track meet.,2,Altra Samson,,374,00:10:54.545455,00:06:49.090909
29976977,http://www.dailymile.com/entries/29976977,2014-08-10 15:23:40,8th Ave short flat,good,00:37:43,4.3000,6.9000,Warm and humid barefoot run.,2,Barefoot,,461,00:08:46.27907,00:05:27.971014
31030894,http://www.dailymile.com/entries/31030894,2014-11-11 14:37:47,easy recovery,alright,00:53:34,5.3200,8.6000,,1,,,652,00:10:04.135338,00:06:13.72093
31144314,http://www.dailymile.com/entries/31144314,2014-11-24 16:06:04,easy recovery,alright,00:48:00,4.2800,6.9000,Sore!,2,VFF SeeYa LS,,590,00:11:12.897196,00:06:57.391304
30712971,http://www.dailymile.com/entries/30712971,2014-10-09 12:47:24,warmdown,alright,00:18:00,1.6900,2.7000,,1,,,223,00:10:39.053254,00:06:40
30733833,http://www.dailymile.com/entries/30733833,2014-10-11 15:29:42,San Felasco trails,alright,02:15:00,14.0000,22.5000,Nice run with Patrick's training group and some other running buds. For me this was some much-needed recovery LSD. Lots of Ultra running talk making me eager to try another 50k.,1,New Balance Minimus MT00 green,,1672,00:09:38.571429,00:06:00
33325813,http://www.dailymile.com/entries/33325813,2015-07-19 14:46:33,San Felasco trails,good,01:40:00,10.5000,16.9000,Figure 8 of blue then yellow loop.,2,,,1212,00:09:31.428571,00:05:55.029586
33407352,http://www.dailymile.com/entries/33407352,2015-07-28 16:16:31,campus C loop,alright,00:50:00,5.3300,8.6000,,2,VFF KSO EVO,,606,00:09:22.851782,00:05:48.837209
34899706,http://www.dailymile.com/entries/34899706,2016-02-18 11:32:43,The Daily,good,00:14:27,1.6600,2.7000,,2,Altra Torin,,175,00:08:42.289157,00:05:21.111111
25459681,http://www.dailymile.com/entries/25459681,2013-10-08 11:55:22,taper,alright,00:57:31,5.6000,9.0000,,2,Merrell Bare Access,,706,00:10:16.25,00:06:23.444444
7112134,http://www.dailymile.com/entries/7112134,2011-05-14 14:54:47,warmup / cooldown,alright,00:22:00,2.0000,3.2000,,,Altra Instinct,,266,00:11:00,00:06:52.5
2530176,http://www.dailymile.com/entries/2530176,2010-07-18 00:05:25,I run faster in Nike Frees,blah,00:30:17,2.5000,4.0000,"After running in my RunAmocs, I ran exactly the same route in my Nike Frees.  Despite being hot and tired already, I easily knocked over a minute off each mile pace.  At this point I'm pretty well convinced that I run faster and with less effort in my Nikes than any of my minimalist shoes (or barefoot).",,Nike Free Run+,,431,00:12:06.8,00:07:34.25
2555079,http://www.dailymile.com/entries/2555079,2010-07-20 01:33:38,5 miles in Nike Free Run+,good,00:50:46,5.0000,8.1000,"Really tight at the beginning.  Had a few ""Eureka"" moments where the technique all came together and I was LIFTING instead of PUSHING and felt like I was floating along.  Now, if I can only transfer that over to my minimalist shoes...",,Nike Free Run+,,719,00:10:09.2,00:06:16.049383
3144620,http://www.dailymile.com/entries/3144620,2010-09-02 23:49:25,On UF campus,tired,00:59:00,5.4000,8.7000,Calves were still sore today.  It was hot.  Felt tired and slow.,2,Nike Free Run+,hot,817,00:10:55.555556,00:06:46.896552
2586417,http://www.dailymile.com/entries/2586417,2010-07-22 11:01:35,Morning run in Bikilas... my longest run in VFF and my fastest pace yet in dailymile,great,00:35:52,4.0000,6.4000,"I actually felt fast during parts of the run.  My calves are sore but other parts of my lower legs (top of foot, ankle) seem to be ok.  It helps to go into a minimalist run starting fresh and without existing lower leg aches, tiredness, and stiffness.  I think my Nikes are still more forgiving on bad technique and tired legs.  My cardio is finally good enough where I can hold the tempo and technique (and keep ""lifting"") long enough to finish one of these runs in minimalist footwear.",,VFF Bikila,,503,00:08:58,00:05:36.25
2616574,http://www.dailymile.com/entries/2616574,2010-07-24 22:46:13,None,blah,01:06:48,5.5352,8.9000,"I wanted to go exploring and find some new trails close to home.  It turns out that the nature trails at this city park are very short.  However, there are lots of places to run nearby including Devil's Millhopper so I managed to get over 5 miles in.  It was HOT and this was my first run carrying a water bottle.",,Nike Free Run+,hot,949,00:12:04.093077,00:07:30.337079
2620943,http://www.dailymile.com/entries/2620943,2010-07-25 13:27:48,morning barefoot run,good,00:32:24,2.5000,4.0000,"Ran my usual Hogtown Greeway run.  Despite the trails being damp and the boardwalks still having some standing water, the concrete sidewalk parts did not chew up my feet.  Only took a tiny bit of skin off my right foot ball/toe area.  I guess my technique is getting better.",,Barefoot,humid,454,00:12:57.6,00:08:06
2626328,http://www.dailymile.com/entries/2626328,2010-07-25 20:31:17,San Felasco - Spring Grove Trail (yellow) to Hammock Cutoff (green),good,00:41:41,4.0000,6.4000,"Running with a buddy who refuses to join dailymile (Matt!!!).  I was too busy looking at the roots and debris on the trail to notice any blazes, but I think that's the route we took (and we think it is about 4 miles).  It was hot!  Glad to be carrying water.  I liked that there were both gradual ups and downs as well as some pretty steep hills.  Felt pretty good considering this was my second run of the day.",,Nike Free Run+,hot,582,00:10:25.25,00:06:30.78125
15993957,http://www.dailymile.com/entries/15993957,2012-06-22 00:33:41,no sidewalks,blah,01:37:00,8.8100,14.2000,,2,Altra Provision,,1201,00:11:00.61294,00:06:49.859155
2656694,http://www.dailymile.com/entries/2656694,2010-07-28 00:05:58,VFF run including a couple intervals,injured,00:26:30,2.5000,4.0000,"I was going to say we did two .3 mile tempo runs during this, but then I looked up the term ""tempo run"" and realized I was misusing it.  Whatever they are called, we did two sections of faster pace in the middle.  I think we hit 7 minute per mile pace during the fast parts.  I developed TOFP towards the end.  Time to take a day off.",,VFF Bikila,hot,369,00:10:36,00:06:37.5
2703169,http://www.dailymile.com/entries/2703169,2010-07-31 15:42:54,3mi barefoot,injured,00:46:00,3.0000,4.8000,Went really slow trying not to aggravate the foot.  Wanted to get those healing juices flowing.   Icing now.  Made the mistake of wearing cotton thinking it was not yet very hot outside.,,Barefoot,hot,653,00:15:20,00:09:35
2713547,http://www.dailymile.com/entries/2713547,2010-08-01 04:00:00,San Felasco Preserve off 441,great,01:40:00,8.6200,13.9000,"Awesome trail run in San Felasco with Cathy B.  It was nice to be able to draft off an experienced trail runner and not worry about getting lost in the miles and miles of trails at the Preserve.  Wildlife included some deer, an owl, and a barefoot runner.  This was a big jump in distance for me and I was definitely tired by the end.  Overall a great day.",3,Nike Free Run+,humid,1420,00:11:36.055684,00:07:11.654676
2748760,http://www.dailymile.com/entries/2748760,2010-08-04 00:27:46,Hogtown Creek Greenway,good,00:24:50,2.4042,3.9000,Nice easy start and picked it up for the second half.,4,Nike Free Run+,hot,340,00:10:19.748773,00:06:22.051282
32421561,http://www.dailymile.com/entries/32421561,2015-04-09 11:58:26,morning,alright,00:55:00,5.6000,9.0000,,2,Altra Samson,,667,00:09:49.285714,00:06:06.666667
2754528,http://www.dailymile.com/entries/2754528,2010-08-04 12:19:47,run with joggers,alright,00:33:45,3.0000,4.8000,"This morning I ran with some people from my last job.  They are joggers.  They meet early to run together, put on their headphones, and then maybe or maybe not stick together.  I was confused by the whole thing.  I'm not sure I want to get up at 5:15am to run with people by myself.  Actually towards the end one of them took of their gear and we were able to talk at a conversational pace which was nice.",2,Nike Free Run+,humid,463,00:11:15,00:07:01.875
2778033,http://www.dailymile.com/entries/2778033,2010-08-06 00:23:27,Hogtown Creek Greenway,blah,00:29:56,2.4042,3.9000,,2,Nike Free Run+,humid,407,00:12:27.026038,00:07:40.512821
2793205,http://www.dailymile.com/entries/2793205,2010-08-07 13:18:42,San Felasco Preserve off 441,alright,01:10:00,6.0000,9.7000,Trail running is best.  Thanks Cathy!,3,Nike Free Run+,humid,982,00:11:40,00:07:12.989691
3207135,http://www.dailymile.com/entries/3207135,2010-09-08 01:04:13,Tempo run,good,00:14:27,2.0000,3.2000,Tempo run on the way back.  16th Ave got very dark on the last stretch from 34th St. so I had to slow down in the pitch black.  My lungs are my weak link right now.,5,,,194,00:07:13.5,00:04:30.9375
3071377,http://www.dailymile.com/entries/3071377,2010-08-28 04:00:00,Project Haiti 5k race in VFF Bikilas,good,00:22:22,3.1000,5.0000,I'm happy with this performance for a first race.  Hope the official times get posted somewhere... I didn't pay close attention at the end (too busy sprinting) but I'm pretty sure I was under 23 minutes.  Did not see any other Vibrams out there. The VFF Bikila did great as a road racing shoe.,5,VFF Bikila,,304,00:07:12.903226,00:04:28.4
3083874,http://www.dailymile.com/entries/3083874,2010-08-29 16:26:14,10 miles barefoot - San Felasco mountain bike trails,tired,01:59:00,10.0000,16.1000,"It is a lot of fun running barefoot on trails! This was a huge milestone for me.  Thanks Cathy B. for going slower today which allowed me to do this run.  Calves were still sore and tired from yesterday's 5k race. No major injuries from trail debris or tree roots. I had to remove a tiny thorn from my heel and I hit a rock or something that really hurt for a while. It was very hard to keep up the cadence and lift towards the end, so I was landing heavier on my whole foot than I wanted.  The feet and calves are sore.  My knees feel great, though.",3,Barefoot,,1649,00:11:54,00:07:23.478261
